Station,SampleDate,SampleTime,TotalDepth,Depth,Parameter,MeasureValue,Unit,Latitude,Longitude
CB4.4,7/9/2018,13:36:00,32,8,WTEMP,25.8,DEG C,38.41457,-76.34565
CB4.4,7/9/2018,13:36:00,32,7,WTEMP,25.9,DEG C,38.41457,-76.34565
CB4.4,7/9/2018,13:36:00,32,5,WTEMP,26,DEG C,38.41457,-76.34565
CB4.4,7/9/2018,13:36:00,32,3,WTEMP,26.1,DEG C,38.41457,-76.34565
CB4.4,7/9/2018,13:36:00,32,2,WTEMP,26.1,DEG C,38.41457,-76.34565
CB4.4,7/9/2018,13:36:00,32,1,WTEMP,27.1,DEG C,38.41457,-76.34565
CB4.4,7/9/2018,13:36:00,32,17,WTEMP,24.2,DEG C,38.41457,-76.34565
CB4.4,7/9/2018,13:36:00,32,31,WTEMP,23.9,DEG C,38.41457,-76.34565
CB4.4,7/9/2018,13:36:00,32,10,WTEMP,25.6,DEG C,38.41457,-76.34565
CB4.4,6/4/2018,11:57:00,32.5,31,WTEMP,16.9,DEG C,38.41457,-76.34565
CB4.4,6/4/2018,11:57:00,32.5,3,WTEMP,21.9,DEG C,38.41457,-76.34565
CB4.4,6/25/2018,14:15:00,32,27,WTEMP,21.9,DEG C,38.41457,-76.34565
CB4.4,6/25/2018,14:15:00,32,25,WTEMP,22,DEG C,38.41457,-76.34565
CB4.4,6/25/2018,14:15:00,32,23,WTEMP,22,DEG C,38.41457,-76.34565
CB4.4,6/25/2018,14:15:00,32,21,WTEMP,22,DEG C,38.41457,-76.34565
CB4.4,6/25/2018,14:15:00,32,0.5,WTEMP,25.8,DEG C,38.41457,-76.34565
CB4.4,6/25/2018,14:15:00,32,29,WTEMP,21.9,DEG C,38.41457,-76.34565
CB4.4,6/25/2018,14:15:00,32,19,WTEMP,22,DEG C,38.41457,-76.34565
CB4.4,6/25/2018,14:15:00,32,17,WTEMP,22.1,DEG C,38.41457,-76.34565
CB4.4,6/25/2018,14:15:00,32,15,WTEMP,22.2,DEG C,38.41457,-76.34565
CB4.4,6/25/2018,14:15:00,32,14,WTEMP,22.2,DEG C,38.41457,-76.34565
CB4.4,6/25/2018,14:15:00,32,13,WTEMP,22.2,DEG C,38.41457,-76.34565
CB4.4,6/25/2018,14:15:00,32,11,WTEMP,22.5,DEG C,38.41457,-76.34565
CB4.4,6/25/2018,14:15:00,32,10,WTEMP,23,DEG C,38.41457,-76.34565
CB4.4,6/25/2018,14:15:00,32,9,WTEMP,23.2,DEG C,38.41457,-76.34565
CB4.4,6/25/2018,14:15:00,32,8,WTEMP,23.4,DEG C,38.41457,-76.34565
CB4.4,6/25/2018,14:15:00,32,7,WTEMP,23.8,DEG C,38.41457,-76.34565
CB4.4,6/25/2018,14:15:00,32,6,WTEMP,24.4,DEG C,38.41457,-76.34565
CB4.4,6/25/2018,14:15:00,32,5,WTEMP,25.3,DEG C,38.41457,-76.34565
CB4.4,6/25/2018,14:15:00,32,3,WTEMP,25.5,DEG C,38.41457,-76.34565
CB4.4,6/25/2018,14:15:00,32,2,WTEMP,25.7,DEG C,38.41457,-76.34565
CB4.4,6/25/2018,14:15:00,32,1,WTEMP,25.8,DEG C,38.41457,-76.34565
CB4.4,6/25/2018,14:15:00,32,12,WTEMP,22.5,DEG C,38.41457,-76.34565
CB4.4,6/25/2018,14:15:00,32,31,WTEMP,21.9,DEG C,38.41457,-76.34565
CB4.4,6/25/2018,14:15:00,32,4,WTEMP,25.4,DEG C,38.41457,-76.34565
CB4.4,6/4/2018,11:57:00,32.5,0.5,WTEMP,21.9,DEG C,38.41457,-76.34565
CB4.4,6/4/2018,11:57:00,32.5,29,WTEMP,17.2,DEG C,38.41457,-76.34565
CB4.4,6/4/2018,11:57:00,32.5,27,WTEMP,17.3,DEG C,38.41457,-76.34565
CB4.4,6/4/2018,11:57:00,32.5,25,WTEMP,17.5,DEG C,38.41457,-76.34565
CB4.4,6/4/2018,11:57:00,32.5,23,WTEMP,17.6,DEG C,38.41457,-76.34565
CB4.4,6/4/2018,11:57:00,32.5,21,WTEMP,17.8,DEG C,38.41457,-76.34565
CB4.4,6/4/2018,11:57:00,32.5,19,WTEMP,18,DEG C,38.41457,-76.34565
CB4.4,6/4/2018,11:57:00,32.5,17,WTEMP,18.2,DEG C,38.41457,-76.34565
CB4.4,6/4/2018,11:57:00,32.5,15,WTEMP,18.1,DEG C,38.41457,-76.34565
CB4.4,6/4/2018,11:57:00,32.5,14,WTEMP,18.6,DEG C,38.41457,-76.34565
CB4.4,6/4/2018,11:57:00,32.5,13,WTEMP,19,DEG C,38.41457,-76.34565
CB4.4,6/4/2018,11:57:00,32.5,12,WTEMP,19.7,DEG C,38.41457,-76.34565
CB4.4,6/4/2018,11:57:00,32.5,11,WTEMP,20.1,DEG C,38.41457,-76.34565
CB4.4,6/4/2018,11:57:00,32.5,10,WTEMP,20.7,DEG C,38.41457,-76.34565
CB4.4,6/4/2018,11:57:00,32.5,9,WTEMP,20.9,DEG C,38.41457,-76.34565
CB4.4,6/4/2018,11:57:00,32.5,8,WTEMP,21,DEG C,38.41457,-76.34565
CB4.4,6/4/2018,11:57:00,32.5,7,WTEMP,21,DEG C,38.41457,-76.34565
CB4.4,6/4/2018,11:57:00,32.5,6,WTEMP,21.1,DEG C,38.41457,-76.34565
CB4.4,6/4/2018,11:57:00,32.5,5,WTEMP,21.2,DEG C,38.41457,-76.34565
CB4.4,6/4/2018,11:57:00,32.5,4,WTEMP,21.8,DEG C,38.41457,-76.34565
CB4.4,6/4/2018,11:57:00,32.5,2,WTEMP,21.9,DEG C,38.41457,-76.34565
CB4.4,6/4/2018,11:57:00,32.5,1,WTEMP,21.9,DEG C,38.41457,-76.34565
